"K","x.values","f.values"
300,4.36575414212046,0.670406632051318
300,4.44283063820249,-0.79276885427117
300,4.46319951426744,-3.07774875785256
300,4.48577452816501,-3.58124486474771
300,4.50730428308643,-3.12973534277574
300,4.53639767293713,-1.33015982489347
300,4.56035849792278,-1.20465371646676
300,4.58921435634514,-0.874068845899464
300,4.6265034186653,-1.01869010112409
300,4.64113331650819,-1.01869010112409
300,4.68544118893059,-1.82345985302295
300,4.72815063128324,1.99950578349095
300,4.75307062944344,2.8551693632657
300,4.79829020514722,2.47993687502738
300,4.83777435615435,1.1938083016037
300,4.87717213569826,2.23819857967948
300,4.92915109876877,0.828413286700249
300,4.95877467637038,1.18141431606589
300,4.99320870036062,1.2671286195061
300,5.02402446230429,1.46876759963855
300,5.06024554100056,0.565723600775131
300,5.10506303353966,0.54164368560982
300,5.1437132071416,0.54164368560982
300,5.17922675081427,0.276866172578089
300,5.20683101836944,-0.312728549088133
300,5.22295538502942,-0.259229294027607
300,5.27907022406092,0.0964928197338129
300,5.3154139359258,-0.293685479694561
300,5.3374512019444,-0.11749099411883
300,5.38236042207999,-0.39934443266282
300,5.40141504124623,-0.140136760776667
300,5.4338035756856,0.0729536295853741
300,5.48399808603285,0.384399521949256
300,5.49458949291516,-3.16966552427357
300,5.53992038094429,-3.22729566849434
300,5.5799629392084,-0.732677534032176
300,5.60442019016134,-0.732677534032176
300,5.60830891849774,-0.732677534032176
300,5.67015002482966,-1.42402286530616
300,5.72645121949664,-1.70621051636856
300,5.76725685986643,-1.95595953202051
300,5.78583286596466,-1.95595953202051
300,5.81993613783724,-1.95595953202051
300,5.84169142714515,-1.70781478985832
300,5.89775663456017,2.09577379311329
300,5.92641455555447,2.09577379311329
300,5.9545385283372,1.02548233968251
300,5.98169641630318,0.430320715161272
300,6.00223475239388,-0.0296727361715554
300,6.06303093846849,1.44380413648686
300,6.0924780132295,1.44380413648686
300,6.15041280031283,3.99364018643958
300,6.16616942626098,3.99364018643958
300,6.24780605905372,0.751481048624004
300,6.27724699467867,0.814351889438459
300,6.29194741165979,0.814351889438459
300,6.30793317634118,2.94314760614069
300,6.347509207247,2.76396598410497
300,6.37567391951097,2.81197103622993
300,6.4318017617521,2.9530511479794
300,6.46878876455628,3.01525219043676
300,6.5107618995867,3.01525219043676
300,6.56161098378738,3.26597571404892
300,6.61910476977944,2.60761978642231
300,6.6928547229716,3.20471629432237
300,6.71117539002819,2.74355950060386
300,6.72216654004308,3.82996055630881
300,6.7415234388946,3.98070440793264
300,6.77634045834536,3.97425195910484
300,6.79418339756968,3.80983064597421
300,6.82365168572439,4.07134717360585
300,6.8587759244878,4.47133610438019
300,6.87269987984653,4.26735836482877
300,6.91043639195794,4.37867390297027
300,6.94852476453566,4.76044809129984
300,6.96164888230094,4.76044809129984
300,6.99366976326976,5.83917952896545
300,7.00692893032475,5.83524645388174
300,7.06198939005968,6.42778691249243
300,7.08231610664842,7.6774955655538
300,7.11391971160176,9.0342767163774
300,7.13471117784549,9.46184478153095
300,7.16023623684421,3.18750984773044
300,7.17468393334623,1.70265393724182
300,7.19302967586472,0.989828492584056
300,7.26932817958197,0.445855939659401
300,7.30283929509594,-0.201019472717075
300,7.3270862403629,0.0200367437143676
300,7.38036935538474,0.0934519163395251
300,7.41939193818299,-0.0270703061275377
300,7.4365367414923,-4.73917306874877
300,7.49874146199451,-4.75513871002184
300,7.53079700351814,-4.75513871002184
300,7.5601223001829,-4.07129228830897
300,7.58582873807477,-4.11785351430167
300,7.63581067302532,-5.30219410096314
300,7.64165251891792,-5.30219410096314
300,7.66716710290566,-6.00347954817139
300,7.69907200016822,-5.94465104317923
300,7.71388683866526,-6.5068678748594
300,7.73746259315091,-7.70084940997991
300,7.76108539037388,-5.1459924438289
300,7.83612448412426,-5.07855926724309
300,7.84985445755279,-5.42836178106251
300,7.8813374327207,-5.17606752561688
300,7.93253879614484,-5.39079159534933
300,7.97222714405489,-6.17948002978617
300,7.9906189881034,-3.1827353848966
300,8.0236162184279,-3.97658895588271
300,8.04391407303141,-4.57748641673517
300,8.06741281967175,-5.22963634428761
300,8.11354820021242,-5.44822831480984
300,8.15552435792466,-5.70708615815612
300,8.19577076860005,-5.09184461923736
300,8.22355483553943,-4.89029657328748
300,8.24094059502946,-4.89029657328748
300,8.30719346921107,-7.71541959814446
300,8.32445469944485,-5.40398970096121
300,8.34358717166017,-6.02299861100375
300,8.39473057883647,-7.00054609166028
300,8.43277387757478,-7.32830109024932
300,8.46450653734279,-5.10846278723665
300,8.48672796436234,-5.10846278723665
300,8.55211991323354,-4.01715366025626
300,8.5849041430104,-4.03992986841387
300,8.59173449142619,-4.03992986841387
300,8.60171242730006,-4.73999196108931
300,8.60757886454975,-5.83372565756807
300,8.6283136651209,-5.73761093494188
300,8.64066257217632,-6.04884387872009
300,8.67779634874658,-6.67173659862491
300,8.73175547252708,-3.86265492269413
300,8.76399290587142,-4.96876136011493
300,8.78188813728194,-6.00049370461054
300,8.82639437833861,-5.9683732583558
300,8.83390972866157,-5.9683732583558
300,8.85692250809562,-6.27310040939725
300,8.86975726825503,-7.76120027164153
300,8.89118416968488,-7.62175227738338
300,8.9289936451664,-9.7331858996875
300,8.97482514998618,-8.39311904635188
300,9.01598269562442,-8.22508469149547
300,9.0667561995342,-8.01751174150919
300,9.07816846985462,-9.49347058379938
300,9.1019432039191,-11.4109615295755
300,9.11941857330729,-11.4109615295755
300,9.16793172925754,-13.5406289042145
300,9.20296665753098,-15.0912599440689
300,9.23465530852171,-12.3667860721652
300,9.26076034839666,-11.4922419969611
300,9.27786869441275,-11.7744337033361
300,9.31096372852048,-8.72499363628492
300,9.33769339056751,-8.5154790075119
300,9.36767132281359,-8.28543334764198
300,9.3908010063327,-9.01372967969378
300,9.41033350389111,-9.45863252363237
300,9.43739526190458,-8.23184267381273
300,9.48802619828635,-6.24962063742506
300,9.50155859461116,-6.61496843002804
300,9.51140796501223,-6.02744794569973
300,9.53354739496125,-9.95033739901637
300,9.56200519246041,-6.35960044585051
300,9.56579853899865,-4.91777521196801
300,9.59885628956111,-5.18803657713806
300,9.61341595352582,-7.53839304184504
300,9.64565540311793,-7.38181091100174
300,9.68569848813692,-6.26453169142788
300,9.70712545666751,-7.75121306476563
300,9.72665286294144,-7.61176877407604
300,9.79279110593559,-7.80697822382946
300,9.82038567762107,-7.20279797156649
300,9.86163558458816,-2.47499157738622
300,9.8822080676655,-4.19451354240149
300,9.9391736339468,-3.10604796630434
300,9.97467727252254,-2.86033837862845
300,9.99946658729462,-2.86033837862845
